username,is_present
clever_dragon_34292,1
fake2879_7795,0
user15267,1
fake2881_8912,0
uc82ex_27989,1
fake2883_3226,0
user78248,1
fake2885_3121,0
fake2886_1531,0
swift_falcon_72080,1
fake2888_9597,0
fake2889_4535,0
fake2890_2861,0
fake2891_4023,0
fake2892_3157,0
silent_dragon_46449,1
clever_otter_75980,1
fake2895_6426,0
fuzzy_tiger_73989,1
fake2897_4205,0
4xd4di_31153,1
fake2899_8415,0
tiaj0t_4014,1
fake2901_1210,0
u8qptv_67363,1
xwp15h_5269,1
fake2904_8562,0
silent_falcon_91409,1
user7641,1
fake2907_8949,0
fake2908_9515,0
fake2909_5576,0
user64872,1
fake2911_4793,0
fake2912_2371,0
fake2913_9007,0
user24210,1
fake2915_2552,0
user32918,1
u199qj_14636,1
brave_tiger_96259,1
silent_llama_28793,1
user89661,1
user84967,1
user59636,1
fake2923_9575,0
user14099,1
tm9ctm_291,1
user42114,1
sy9fcx_45871,1
fake2928_5702,0
7ktzhp_34380,1
fake2930_4383,0
lucky_lynx_27430,1
user93782,1
fake2933_8993,0
yri196_83819,1
90wjdk_71193,1
uc8zp7_97837,1
fake2937_5260,0
fake2938_3801,0
silent_llama_64761,1
user90176,1
zo2r0v_87277,1
fake2942_4695,0
fake2943_2582,0
fake2944_3364,0
ztp497_21344,1
fuzzy_llama_49981,1
fuzzy_llama_11965,1
user55315,1
fake2949_4861,0
tizy15_31857,1
fake2951_5824,0
fake2952_3160,0
swift_otter_78600,1
user70642,1
fake2955_8845,0
clever_dragon_68020,1
user94995,1
fake2958_5961,0
fake2959_2208,0
tcool8_15469,1
user68264,1
fake2962_5088,0
lucky_falcon_83414,1
fake2964_5438,0
fake2965_6240,0
fake2966_4580,0
zi3og1_97623,1
vs75zn_13559,1
fake2969_7087,0
fake2970_8159,0
fake2971_5337,0
fake2972_4185,0
fake2973_2242,0
95rv9x_48377,1
fake2975_4185,0
fake2976_3974,0
clever_llama_22780,1
fake2978_2438,0
bright_koala_95466,1
lucky_llama_87550,1
fake2981_4855,0
user63938,1
fake2983_4432,0
xz99uh_23361,1
fuzzy_koala_22509,1
swift_falcon_18512,1
lucky_lynx_95206,1
fake2988_5982,0
fake2989_2294,0
user1477,1
fake2991_8490,0
fake2992_3418,0
2c4fde_41041,1
user1437,1
fake2995_1861,0
s84c9f_77753,1
yjhviz_79911,1
user96898,1
fake2999_6244,0
swift_tiger_10688,1
uvhj6q_52633,1
fake3002_9441,0
s5r3i5_56955,1
fake3004_6086,0
220sok_90107,1
fake3006_8695,0
fake3007_4217,0
fake3008_5605,0
user54470,1
user28924,1
user38515,1
user85701,1
8iq3wy_26443,1
fake3014_9171,0
bright_otter_2186,1
x23few_90375,1
user64147,1
fuzzy_llama_25469,1
mighty_falcon_89943,1
user49960,1
lucky_dragon_97910,1
fake3022_5294,0
fake3023_6361,0
user85220,1
x2gemh_83544,1
zzqoui_50902,1
lucky_tiger_31622,1
8vna2d_86080,1
user80924,1
fake3030_4917,0
fake3031_9218,0
fake3032_5821,0
fake3033_9881,0
fake3034_2534,0
fake3035_1406,0
fake3036_7663,0
vb23wn_83020,1
fake3038_6159,0
user95916,1
t8lh8p_32675,1
fake3041_9131,0
user89064,1
bright_falcon_94290,1
user97196,1
user2377,1
user77784,1
swift_falcon_36240,1
fake3048_4587,0
wqoyge_42926,1
9fd2tp_936,1
fake3051_2963,0
8zaetz_50028,1
fake3053_3025,0
fake3054_7719,0
fake3055_3038,0
fake3056_7711,0
fake3057_2239,0
fake3058_7965,0
user50932,1
user95159,1
user28293,1
fake3062_6165,0
fake3063_9310,0
zn36p2_51704,1
sgb6vl_27992,1
v5lbpp_28541,1
lucky_otter_55758,1
fake3068_8511,0
fake3069_3971,0
user51225,1
user19038,1
3lhyns_53871,1
user44636,1
zqgjou_18863,1
fake3075_8879,0
0y3i8z_12604,1
fake3077_7783,0
fake3078_6759,0
8x3uzr_51066,1
fake3080_5102,0
fake3081_7371,0
fake3082_6184,0
tzxiv6_2822,1
fake3084_7399,0
fake3085_3775,0
vtpxf1_58946,1
fake3087_2624,0
fake3088_8396,0
0lnqr7_79270,1
fake3090_8538,0
fake3091_7254,0
fake3092_5790,0
fake3093_1518,0
utyr7c_98186,1
fake3095_6499,0
fake3096_4218,0
fake3097_8237,0
fake3098_6517,0
fake3099_4597,0
fake3100_9387,0
user13911,1
fake3102_2759,0
fake3103_9639,0
4x9cfq_76372,1
lucky_falcon_78358,1
fake3106_9374,0
fuzzy_tiger_54085,1
fake3108_9069,0
fake3109_4650,0
user30684,1
fake3111_5986,0
bright_panda_48154,1
fake3113_3596,0
fake3114_5417,0
user39551,1
fake3116_9489,0
fuzzy_falcon_12757,1
fake3118_2836,0
fake3119_2063,0
user32041,1
user26654,1
fake3122_7770,0
user68453,1
fake3124_5446,0
user24657,1
swift_otter_96904,1
twwhig_10043,1
fake3128_5705,0
fake3129_2148,0
user64171,1
fake3131_4487,0
7g136j_67124,1
fake3133_5434,0
fake3134_2307,0
clever_tiger_79556,1
fake3136_1012,0
fake3137_3242,0
fake3138_8204,0
fake3139_6629,0
fake3140_7977,0
fake3141_7382,0
user28944,1
fake3143_3855,0
fake3144_3305,0
fuzzy_lynx_65317,1
fake3146_7233,0
42zlo7_35361,1
user43591,1
fake3149_2232,0
fake3150_4353,0
fake3151_6060,0
fake3152_9744,0
fake3153_6224,0
brave_lynx_2467,1
fake3155_7691,0
fake3156_3576,0
fake3157_8019,0
clever_dragon_7988,1
user26655,1
fake3160_3842,0
xhm6x9_12463,1
fake3162_2508,0
fake3163_7900,0
fake3164_3532,0
user48680,1
user75216,1
fuzzy_koala_85869,1
fake3168_2253,0
fake3169_8527,0
xdvhjb_46992,1
v3gfgk_26317,1
fake3172_7216,0
swift_koala_94760,1
user74536,1
fake3175_3607,0
user4207,1
user814,1
mighty_koala_62639,1
user91882,1
clever_tiger_43780,1
fake3181_2789,0
fake3182_6619,0
xch2gy_69807,1
6m1uvz_51271,1
fake3185_7498,0
fake3186_7667,0
fake3187_2604,0
swift_falcon_83984,1
user38206,1
user91510,1
xn9c28_57189,1
fake3192_4503,0
fake3193_2982,0
user92494,1
fake3195_7769,0
clever_falcon_19348,1
fake3197_4768,0
fake3198_7317,0
fake3199_2536,0
fake3200_9690,0
fake3201_1900,0
urey33_12639,1
user50007,1
fake3204_4796,0
fake3205_3477,0
brave_panda_28635,1
fake3207_3696,0
fake3208_5483,0
fake3209_3511,0
wim0at_41260,1
fake3211_4756,0
fake3212_9765,0
sduzi8_14335,1
swift_panda_3608,1
user51827,1
fake3216_8332,0
fake3217_8612,0
fuzzy_dragon_71477,1
00hrln_84344,1
bright_dragon_8178,1
silent_panda_55897,1
fake3222_1528,0
fake3223_6484,0
fake3224_7675,0
fake3225_8699,0
fuzzy_dragon_39797,1
fake3227_2813,0
brave_koala_36843,1
clever_tiger_97412,1
fake3230_4244,0
fake3231_6427,0
0vkm15_5300,1
user89233,1
9o3gf0_94599,1
x1axi2_73040,1
fake3236_8973,0
user72243,1
user64221,1
user95174,1
user45457,1
fake3241_3329,0
fake3242_8682,0
fake3243_3743,0
fake3244_6782,0
lucky_tiger_14214,1
brave_panda_89179,1
brave_tiger_95043,1
lucky_panda_77598,1
vlf71f_95031,1
z9mw4t_38905,1
fake3251_2583,0
fake3252_8311,0
xdgiax_80894,1
fake3254_7979,0
fake3255_7439,0
brave_dragon_74291,1
fake3257_5740,0
fake3258_4385,0
user72695,1
s15m8n_53380,1
xs5dz0_74787,1
fake3262_3622,0
fake3263_6800,0
fake3264_6676,0
fake3265_9935,0
lucky_lynx_64358,1
fake3267_8909,0
silent_dragon_79729,1
za55xw_54845,1
fake3270_4517,0
fake3271_4196,0
fake3272_3697,0
fake3273_4765,0
fake3274_9230,0
fake3275_5627,0
fake3276_5550,0
fake3277_2219,0
yvpb9l_53452,1
fake3279_3741,0
bright_panda_1754,1
s00x7s_88813,1
fake3282_5817,0
fake3283_5848,0
yhe1rg_12316,1
slluz8_74907,1
user28152,1
fake3287_6363,0
fake3288_9731,0
user93352,1
v784lr_6205,1
fake3291_2667,0
fake3292_8840,0
mighty_tiger_7047,1
fake3294_7537,0
fake3295_1386,0
fake3296_5646,0
stx23z_93671,1
fake3298_1518,0
mighty_falcon_83863,1
brave_dragon_63027,1
fake3301_2804,0
z09utp_72902,1
lucky_tiger_58566,1
brave_koala_67755,1
user35084,1
mighty_koala_18031,1
fake3307_9736,0
s86hg7_81589,1
fake3309_5450,0
fake3310_7720,0
fake3311_6879,0
fake3312_2752,0
fake3313_8771,0
z2e8qm_29821,1
fake3315_3099,0
fake3316_1743,0
bright_lynx_73826,1
vccwfl_77785,1
fake3319_2994,0
user43130,1
fake3321_9499,0
fake3322_8874,0
silent_panda_59097,1
fake3324_2980,0
fake3325_2911,0
user91507,1
user29440,1
swift_lynx_28832,1
fake3329_6777,0
fake3330_2043,0
brave_llama_33083,1
fake3332_9179,0
user5810,1
fake3334_7217,0
fake3335_6101,0
user40760,1
fake3337_5283,0
user42994,1
user21229,1
fake3340_2696,0
fake3341_4535,0
fake3342_8449,0
user24006,1
fake3344_7713,0
user18322,1
fake3346_9785,0
fake3347_4817,0
fake3348_8957,0
fake3349_8550,0
user17644,1
fake3351_2274,0
uxkpih_18194,1
swift_panda_95576,1
w4c3ga_89374,1
fake3355_8513,0
fake3356_1911,0
mighty_koala_31471,1
fake3358_8514,0
fake3359_9269,0
silent_panda_36889,1
fake3361_8162,0
fake3362_4778,0
fake3363_9883,0
fake3364_3002,0
zm8xqa_26121,1
x9j0w3_21349,1
fake3367_6471,0
user53238,1
32tnqp_1818,1
brave_tiger_28867,1
fake3371_3747,0
fake3372_8668,0
t1ysbr_26054,1
fake3374_8567,0
yjcqlj_67315,1
swift_dragon_78896,1
fake3377_7416,0
user96202,1
fake3379_2378,0
mighty_falcon_51799,1
silent_lynx_8609,1
fake3382_5672,0
mighty_otter_64399,1
wt92gm_53822,1
wbvu1f_95445,1
swift_dragon_22896,1
fake3387_6488,0
fake3388_5682,0
fake3389_1563,0
se2mub_25291,1
fake3391_3078,0
7wa7c9_70143,1
fake3393_3983,0
user655,1
fake3395_1494,0
fake3396_8060,0
fake3397_8221,0
user22947,1
fake3399_9348,0
fake3400_4242,0
clever_tiger_87044,1
fake3402_5689,0
6m6yox_39009,1
fake3404_7779,0
fake3405_8225,0
user27704,1
brave_tiger_81731,1
mighty_otter_5263,1
mighty_koala_8815,1
fake3410_8904,0
user19809,1
u80o0b_2853,1
fake3413_1304,0
swift_llama_76344,1
fake3415_8561,0
fake3416_1260,0
fake3417_8775,0
swift_lynx_22560,1
fake3419_4565,0
fake3420_4310,0
5wtmv2_45355,1
fake3422_6807,0
fake3423_5998,0
user5195,1
fake3425_6649,0
swift_panda_28056,1
fake3427_7436,0
fake3428_6819,0
25wewx_28743,1
fake3430_4769,0
fake3431_5795,0
fake3432_8415,0
user44388,1
brave_dragon_87731,1
fake3435_5368,0
ujygoz_43446,1
fake3437_5004,0
zopw7c_15387,1
user49149,1
fake3440_1919,0
zsnspd_31866,1
user25121,1
fake3443_7435,0
fake3444_1358,0
fake3445_6280,0
fuzzy_otter_61325,1
mighty_panda_11231,1
fake3448_2062,0
user8071,1
user16584,1
fake3451_3654,0
silent_koala_87721,1
fake3453_9802,0
user15948,1
xsk6nt_70908,1
fake3456_8419,0
user71399,1
fake3458_4510,0
s4rtaj_89057,1
clever_lynx_12964,1
fake3461_6447,0
silent_tiger_63361,1
fake3463_2069,0
lucky_falcon_22230,1
fake3465_5575,0
silent_lynx_10337,1
user77323,1
user28810,1
fake3469_6952,0
spcera_89271,1
user46402,1
user13231,1
76hg5b_11309,1
2v130a_57221,1
01kudw_95113,1
mighty_tiger_51335,1
fake3477_1572,0
fake3478_8873,0
fake3479_6461,0
tn71ul_42874,1
fake3481_1082,0
user81473,1
fake3483_3400,0
user99938,1
fake3485_2979,0
fake3486_7113,0
y81nxz_59275,1
fake3488_1813,0
fake3489_2779,0
fake3490_7964,0
fake3491_2508,0
fake3492_3025,0
fake3493_6143,0
clever_tiger_83780,1
fake3495_2851,0
fake3496_1447,0
fake3497_6824,0
clever_tiger_1668,1
fake3499_2353,0
fake3500_1158,0
user70212,1
user61791,1
tc424f_64282,1
user83908,1
swift_lynx_61280,1
swift_otter_95880,1
fake3507_5723,0
fake3508_2189,0
swift_llama_48824,1
fake3510_6511,0
0ey61o_1060,1
60uooq_32634,1
clever_llama_89212,1
lucky_koala_57070,1
brave_panda_96219,1
silent_panda_31833,1
fake3517_9332,0
fake3518_6021,0
fake3519_9776,0
fake3520_3994,0
fake3521_3406,0
9q0tp8_29100,1
tfowem_94825,1
fake3524_4332,0
lucky_dragon_81782,1
fake3526_3761,0
fake3527_5182,0
076a4c_50671,1
6v5le8_33989,1
bright_koala_44778,1
8vqx8q_14816,1
fake3532_3351,0
fake3533_5755,0
fake3534_6420,0
brave_otter_58635,1
bright_tiger_48002,1
fake3537_1975,0
fake3538_3611,0
fake3539_7023,0
fake3540_3382,0
fake3541_4583,0
fake3542_3096,0
fake3543_2529,0
fake3544_2209,0
user6374,1
fake3546_8906,0
fake3547_4149,0
fake3548_5771,0
ytek2f_17358,1
fake3550_9853,0
0zb032_11871,1
fake3552_1527,0
brave_panda_61531,1
user70372,1
xux5f3_22576,1
fake3556_2693,0
fake3557_4211,0
fake3558_8697,0
fake3559_5732,0
user43520,1
fake3561_4355,0
user74308,1
brave_tiger_34051,1
fake3564_3606,0
user99219,1
fake3566_1254,0
fake3567_4036,0
brave_falcon_16275,1
ybj0jf_95995,1
user2532,1
fake3571_9289,0
user6932,1
fake3573_2995,0
fuzzy_dragon_117,1
uuxnh2_12023,1
user91864,1
fake3577_9667,0
brave_panda_22939,1
user44490,1
fake3580_8002,0
fake3581_9693,0
fake3582_1291,0
fake3583_7769,0
fake3584_5621,0
fake3585_7980,0
ti61ue_67322,1
user32347,1
fake3588_9153,0
user293,1
fake3590_2500,0
mighty_falcon_7703,1
fake3592_9981,0
fake3593_3439,0
fake3594_9603,0
user48903,1
fake3596_3583,0
fake3597_3793,0
72eapu_4861,1
fake3599_9048,0
silent_dragon_38769,1
fake3601_1739,0
fake3602_5534,0
fake3603_9891,0
fake3604_6982,0
fake3605_9417,0
fake3606_6183,0
fake3607_3400,0
fake3608_2697,0
user63134,1
fake3610_9114,0
ugegcp_90729,1
trsz89_4821,1
user93921,1
user14439,1
fake3615_4111,0
v3x6wn_91334,1
swift_otter_49480,1
t7214o_72205,1
zyw920_8423,1
w9nitx_96560,1
fake3621_5648,0
603ah4_79767,1
fake3623_6410,0
fuzzy_tiger_18693,1
user14754,1
fake3626_8885,0
user35569,1
swift_falcon_84368,1
user12958,1
silent_tiger_25537,1
uy0yc9_13523,1
clever_lynx_16292,1
fake3633_2441,0
fake3634_7564,0
5vqpzh_91765,1
fake3636_9905,0
fake3637_4433,0
skg7ro_86087,1
fake3639_7632,0
user26526,1
fuzzy_koala_65901,1
user41567,1
user42575,1
3yqw87_8371,1
fake3645_9788,0
fake3646_3165,0
user95120,1
fake3648_9493,0
fake3649_6754,0
fake3650_5438,0
fuzzy_dragon_19957,1
lucky_panda_91998,1
9si26u_63989,1
brave_dragon_28595,1
fake3655_5966,0
brave_lynx_16739,1
fake3657_5726,0
user11963,1
fake3659_8580,0
fake3660_3205,0
fake3661_7739,0
fake3662_4155,0
user20999,1
fake3664_9013,0
bright_panda_26138,1
lucky_lynx_32934,1
7o49tq_5505,1
clever_panda_69468,1
fake3669_9188,0
fake3670_9460,0
user92940,1
user92283,1
user61262,1
fake3674_9313,0
fake3675_4077,0
fake3676_8887,0
tz6yvi_41818,1
fake3678_8553,0
fake3679_3560,0
fake3680_5417,0
wzg87d_44454,1
fake3682_4772,0
fake3683_2993,0
fake3684_8636,0
uc1ugq_15145,1
clever_tiger_63748,1
fake3687_3884,0
0uf1bv_60084,1
swift_falcon_23952,1
x5n01l_3814,1
fake3691_9230,0
brave_lynx_7331,1
bright_tiger_82626,1
user70583,1
user56990,1
fake3696_5977,0
user6912,1
fake3698_8198,0
fake3699_2882,0
user39903,1
user69638,1
fake3702_8788,0
fake3703_6354,0
user63851,1
fake3705_3253,0
swift_lynx_65952,1
fake3707_7902,0
fake3708_3226,0
fake3709_1577,0
fuzzy_falcon_69397,1
fake3711_4818,0
9w4m8s_22889,1
fake3713_9340,0
fake3714_6088,0
user31759,1
fake3716_5997,0
fake3717_8657,0
52z75r_88850,1
zir8t5_69580,1
user66758,1
s0zx1y_84550,1
fake3722_4104,0
user89132,1
vie81u_95132,1
user49426,1
user99257,1
user88967,1
fake3728_9760,0
lucky_falcon_42262,1
user74751,1
wr0158_19425,1
silent_falcon_4689,1
xnhad0_13192,1
user64591,1
fake3735_6487,0
fuzzy_panda_32349,1
fake3737_6178,0
fake3738_6780,0
fake3739_5705,0
zue1a4_67347,1
fake3741_1953,0
user92321,1
0is4ou_69549,1
fake3744_8899,0
fake3745_9680,0
fake3746_7828,0
user17455,1
clever_otter_21132,1
72vgg5_17411,1
fake3750_6225,0
user76818,1
user53338,1
txyutp_46243,1
fake3754_7988,0
silent_tiger_53185,1
fake3756_7293,0
0w6bmh_52236,1
fake3758_5422,0
fake3759_4580,0
brave_otter_72331,1
fake3761_9482,0
fake3762_4086,0
fake3763_5751,0
bright_panda_70234,1
user79795,1
fake3766_1360,0
swift_tiger_65472,1
fake3768_3600,0
fake3769_5564,0
user64052,1
20b9tx_54501,1
silent_tiger_84673,1
silent_llama_6969,1
tgfh6p_22450,1
fake3775_7095,0
fake3776_7900,0
fake3777_7038,0
fake3778_8572,0
0ymupm_96859,1
fake3780_4179,0
clever_lynx_57828,1
lucky_otter_25870,1
fake3783_9836,0
fake3784_7653,0
fake3785_8928,0
1s3x18_90732,1
fake3787_4730,0
user39514,1
zc6l4g_49676,1
fake3790_9845,0
user21878,1
fake3792_1756,0
fake3793_7744,0
user73257,1
fake3795_7342,0
fuzzy_falcon_22037,1
fuzzy_otter_96141,1
fake3798_6909,0
fake3799_9395,0
fake3800_5103,0
user6245,1
user38737,1
brave_koala_70379,1
silent_koala_3305,1
lucky_otter_85838,1
fake3806_9686,0
user92427,1
fake3808_6678,0
fake3809_1037,0
fake3810_3979,0
fake3811_3691,0
clever_lynx_7396,1
sfvpq4_31408,1
fake3814_2838,0
ulwu63_80245,1
fake3816_3616,0
user71743,1
user48735,1
bright_panda_27546,1
silent_llama_78009,1
fake3821_7236,0
mighty_dragon_47671,1
ztz8oh_62147,1
fake3824_6403,0
fake3825_4895,0
fake3826_8757,0
swift_falcon_94800,1
zcnimy_1901,1
fake3829_6979,0
mighty_llama_56127,1
fake3831_7231,0
user73497,1
fake3833_5225,0
fake3834_1121,0
fuzzy_tiger_91589,1
fake3836_8912,0
fake3837_2286,0
user48494,1
fake3839_9800,0
fake3840_5157,0
fake3841_8550,0
fake3842_9481,0
user91906,1
fake3844_4588,0
swift_lynx_47392,1
fake3846_7164,0
clever_panda_59420,1
fake3848_6643,0
xy6hi1_31645,1
yptl3f_36605,1
fake3851_8111,0
fake3852_1665,0
8y4qls_14511,1
fake3854_6989,0
fake3855_1553,0
fake3856_7794,0
fake3857_5159,0
fake3858_6417,0
brave_koala_72299,1
fake3860_8175,0
fake3861_7318,0
w38tow_4143,1
fake3863_3854,0
user97492,1
3xuleb_15561,1
fake3866_1261,0
fake3867_3400,0
user4559,1
lucky_koala_15086,1
user20001,1
fake3871_5242,0
fake3872_9143,0
bright_lynx_57186,1
fake3874_3336,0
fake3875_5985,0
lucky_llama_9790,1
fake3877_7760,0
zqk1gi_17839,1
user71887,1
fake3880_4862,0
lucky_tiger_75526,1
21nn1b_5233,1
user5152,1
we3t80_87188,1
user92034,1
user55027,1
fake3887_8236,0
fake3888_5084,0
fake3889_7530,0
brave_koala_68843,1
fake3891_2623,0
fake3892_5296,0
brave_koala_47723,1
user53138,1
fake3895_3721,0
fake3896_1050,0
wg00gi_48231,1
fake3898_5861,0
user25749,1
user94906,1
fake3901_5849,0
fake3902_5252,0
fake3903_4586,0
x7a7bh_91572,1
fake3905_2419,0
user22487,1
fake3907_9876,0
fake3908_5338,0
brave_dragon_89587,1
s0ravd_90251,1
fake3911_7538,0
fake3912_1051,0
lucky_dragon_89334,1
fake3914_2924,0
fake3915_3480,0
218ly8_4572,1
user21229,1
fake3918_7840,0
fake3919_2632,0
swift_koala_99304,1
tu9buv_14545,1
brave_llama_75835,1
fuzzy_lynx_84005,1
user69869,1
fuzzy_koala_57581,1
user78732,1
27uk42_81325,1
fake3928_3083,0
clever_panda_95004,1
fake3930_7987,0
user78190,1
lucky_dragon_48950,1
fake3933_4725,0
fake3934_2591,0
brave_tiger_94915,1
user86156,1
fake3937_9982,0
s79hn4_17104,1
fake3939_5680,0
fake3940_4859,0
fake3941_6724,0
vqsxqr_17520,1
swift_koala_34024,1
fake3944_2414,0
fake3945_4761,0
user37347,1
zl77h4_58985,1
fake3948_5813,0
fake3949_7671,0
user34268,1
fake3951_3508,0
fake3952_8412,0
fake3953_9024,0
1qby1s_8139,1
fuzzy_llama_99389,1
swift_dragon_77488,1
fake3957_9556,0
fake3958_6886,0
fake3959_2774,0
fake3960_8154,0
fake3961_1406,0
fake3962_9542,0
s27fl1_97353,1
fake3964_3458,0
fake3965_8283,0
fake3966_7343,0
fake3967_9576,0
fake3968_9154,0
user42181,1
4t7mlb_97201,1
user9096,1
brave_koala_88491,1
silent_panda_6553,1
lucky_falcon_90902,1
vpbett_68293,1
clever_llama_37436,1
user41230,1
mighty_otter_15567,1
user9449,1
fake3980_5065,0
clever_panda_4828,1
fake3982_9966,0
2giokr_68434,1
fake3984_4627,0
vpi06o_86426,1
fake3986_4496,0
user52052,1
fake3988_9050,0
fake3989_2107,0
fake3990_9069,0
fake3991_3187,0
fake3992_1987,0
w8ippn_89072,1
lucky_lynx_49382,1
user63450,1
fake3996_6278,0
fake3997_6770,0
y16ohg_27741,1
fake3999_6862,0
lucky_panda_29214,1
fake4001_8360,0
bright_tiger_48642,1
bright_koala_47338,1
fake4004_2588,0
zklun3_93203,1
xsgtcy_78226,1
user78995,1
48xnof_52504,1
tmyut6_19523,1
fuzzy_dragon_90677,1
49fo5j_97859,1
fake4012_2251,0
fake4013_3108,0
vsibu8_52103,1
fake4015_7363,0
user25276,1
fake4017_9519,0
sfish1_4274,1
silent_otter_61961,1
fake4020_4347,0
fake4021_6561,0
user60366,1
bright_tiger_99202,1
fake4024_1312,0
fake4025_7767,0
fake4026_2017,0
fake4027_9024,0
fake4028_7026,0
user4199,1
bright_lynx_14050,1
fake4031_9936,0
fake4032_7175,0
fake4033_7440,0
user838,1
user18153,1
fake4036_5713,0
user75210,1
user21078,1
fake4039_6650,0
fake4040_2061,0
silent_panda_12953,1
fake4042_9492,0
fake4043_3807,0
user81430,1
fake4045_7120,0
fake4046_3608,0
fake4047_6387,0
user84354,1
uhpo49_87273,1
user91860,1
user98365,1
swift_llama_90360,1
fake4053_7031,0
user13859,1
fake4055_5961,0
brave_llama_85371,1
silent_lynx_47521,1
fake4058_6663,0
fake4059_2846,0
fake4060_1425,0
bright_dragon_20274,1
fake4062_5199,0
fake4063_9429,0
ylddlg_31650,1
fake4065_3290,0
fake4066_5098,0
user49633,1
fake4068_8912,0
fake4069_9910,0
fake4070_6391,0
tpzkg5_19755,1
fake4072_1147,0
swift_falcon_64912,1
6snijx_97058,1
fake4075_8445,0
fake4076_1034,0
fake4077_2998,0
fake4078_5415,0
fake4079_3458,0
fake4080_4766,0
fake4081_8068,0
fake4082_7342,0
clever_llama_85436,1
fake4084_6038,0
sgbdzh_8500,1
fuzzy_falcon_39829,1
0w10c7_6792,1
fake4088_2742,0
fake4089_4156,0
fake4090_8190,0
lucky_dragon_72054,1
fake4092_3460,0
zavz4g_39697,1
fake4094_6789,0
fake4095_6668,0
user90311,1
brave_lynx_27747,1
z4v2ps_78936,1
fake4099_3023,0
user1674,1
fake4101_1211,0
fake4102_1413,0
fake4103_6163,0
user20961,1
fake4105_6181,0
bright_llama_65786,1
lucky_panda_39518,1
fake4108_8599,0
fake4109_7387,0
w4bi7d_17196,1
0e3vac_59235,1
fake4112_9849,0
xz99uh_23361,1
fake4114_1381,0
fake4115_1150,0
fake4116_9997,0
fake4117_7044,0
user84247,1
fake4119_2818,0
y5yi5y_89452,1
1if6cl_70861,1
mighty_lynx_22823,1
fake4123_3161,0
38zcgk_40008,1
user10235,1
lucky_koala_89902,1
user13592,1
fake4128_9653,0
fake4129_2087,0
brave_koala_75307,1
fake4131_6393,0
fake4132_6801,0
brave_llama_43643,1
fake4134_8173,0
w2t83j_67464,1
fake4136_9738,0
swift_tiger_192,1
fake4138_3583,0
user88625,1
yb9t6o_37708,1
fake4141_9754,0
user48590,1
user29417,1
fake4144_1353,0
4xhsav_12636,1
fake4146_9006,0
silent_koala_94057,1
fake4148_3985,0
2zzqme_77383,1
lucky_lynx_93350,1
swift_dragon_2352,1
fake4152_8534,0
clever_tiger_80068,1
clever_dragon_86516,1
silent_falcon_15057,1
fake4156_2925,0
fake4157_5761,0
fake4158_3174,0
fake4159_9318,0
fake4160_1436,0
00hrln_84344,1
fake4162_5106,0
user62377,1
user91436,1
fake4165_5868,0
user64415,1
fake4167_8853,0
u44o6q_11058,1
fake4169_4519,0
fake4170_7097,0
brave_dragon_88883,1
fake4172_8229,0
fake4173_9688,0
fake4174_5731,0
swift_koala_17640,1
fuzzy_falcon_39829,1
fake4177_1816,0
user55447,1
fake4179_5730,0
fake4180_9664,0
yurroq_27083,1
user75231,1
bright_llama_38522,1
mighty_llama_39935,1
fake4185_7533,0
fake4186_6149,0
fake4187_3350,0
wpfdia_24664,1
silent_dragon_59889,1
fake4190_6789,0
xrxbhi_10472,1
swift_falcon_52944,1
fake4193_6693,0
user52478,1
user89940,1
fake4196_4891,0
fake4197_8360,0
fake4198_3840,0
zuwq4n_78556,1
fake4200_7110,0
brave_lynx_26467,1
fake4202_5727,0
swift_tiger_8832,1
user89004,1
fake4205_4750,0
fake4206_3849,0
swift_llama_88056,1
brave_llama_24379,1
fake4209_5427,0
user13128,1
user91877,1
user44946,1
fake4213_6311,0
tpv891_54090,1
user68049,1
fake4216_5935,0
user11048,1
user80057,1
tqg2my_631,1
v604me_43478,1
6xzfqj_72957,1
clever_dragon_47476,1
uzvaqn_57686,1
user21917,1
bright_lynx_83298,1
user20581,1
fake4227_9665,0
fake4228_7507,0
fake4229_1982,0
0yn8hm_41085,1
fake4231_2779,0
fake4232_6630,0
user92853,1
user63545,1
silent_koala_44265,1
fake4236_3843,0
fuzzy_lynx_9637,1
fake4238_8071,0
w4y65o_72160,1
bright_lynx_67106,1
fake4241_1934,0
ufbqgi_83844,1
szfqua_20062,1
fake4244_2851,0
user85684,1
fake4246_2506,0
fake4247_6681,0
user39854,1
fake4249_5177,0
brave_panda_23067,1
fake4251_1818,0
fake4252_8032,0
fake4253_8857,0
fake4254_9441,0
fake4255_4477,0
user59208,1
fake4257_3914,0
fake4258_8406,0
swift_dragon_47536,1
fake4260_4353,0
fake4261_7547,0
fake4262_4680,0
fake4263_4203,0
fake4264_6500,0
fake4265_7020,0
user76909,1
user79025,1
user77926,1
fake4269_7730,0
fake4270_5308,0
ybz2qv_48041,1
user96996,1
fake4273_3820,0
fake4274_8881,0
fake4275_7580,0
clever_otter_65996,1
clever_tiger_23556,1
fake4278_8454,0
user97682,1
user96223,1
fake4281_1830,0
fake4282_1356,0
fake4283_8049,0
fake4284_4253,0
fake4285_4918,0
fake4286_2270,0
fake4287_3325,0
user51376,1
fake4289_9166,0
fake4290_7630,0
fake4291_5719,0
silent_llama_49465,1
srtihg_47245,1
user7118,1
4el1t6_95364,1
fake4296_7477,0
user92925,1
fake4298_7336,0
